id	occurrences	surface_count	surfaces	texts
DST_WEDNESDAY	2	2	lang0,taiwan	taiwan:local_data.dat:三 | lang0:lang0.pak:Wednesday
DST_WEEK_FRIDAY	2	2	lang0,taiwan	taiwan:local_data.dat:星期五 | lang0:lang0.pak:Friday
DST_WEEK_MONDAY	2	2	lang0,taiwan	taiwan:local_data.dat:星期一 | lang0:lang0.pak:Monday
DST_WEEK_SATURDAY	2	2	lang0,taiwan	taiwan:local_data.dat:星期六 | lang0:lang0.pak:Saturday
DST_WEEK_SUNDAY	2	2	lang0,taiwan	taiwan:local_data.dat:星期日 | lang0:lang0.pak:Sunday
DST_WEEK_THURSDAY	2	2	lang0,taiwan	taiwan:local_data.dat:星期四 | lang0:lang0.pak:Thursday
DST_WEEK_TUESDAY	2	2	lang0,taiwan	taiwan:local_data.dat:星期二 | lang0:lang0.pak:Tuesday
DST_WEEK_WEDNESDAY	2	2	lang0,taiwan	taiwan:local_data.dat:星期三 | lang0:lang0.pak:Wednesday
DST_WINTEREVENT_SIDEVIEW_IDLE_TIME	2	2	lang0,taiwan	taiwan:local_data.dat:%d點,%d點,%d點 | lang0:lang0.pak:%d:%d:%d
DST_WINTEREVENT_SIDEVIEW_IDLE_TOOLTIP_COMMENT	2	2	lang0,taiwan	taiwan:local_data.dat:在上述時間可參加魔王活動。\n活動開始後點擊按鈕可\n獲得任務並自動移動至活動地點。 | lang0:lang0.pak:Click the button below to join\nthe event and to be teleported.
DST_WINTEREVENT_SIDEVIEW_IDLE_TOOLTIP_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:回歸的基德 Event 日程 | lang0:lang0.pak:The Return of the Child
DST_WINTEREVENT_SIDEVIEW_START_TIME	2	2	lang0,taiwan	taiwan:local_data.dat:%d分鐘 | lang0:lang0.pak:%d Minutes
DST_WINTEREVENT_SIDEVIEW_START_TIME_LIMITED	2	2	lang0,taiwan	taiwan:local_data.dat:未達1分鐘 | lang0:lang0.pak:Less than 1 minute
DST_WINTEREVENT_SIDEVIEW_START_TOOLTIP_COMMENT	2	2	lang0,taiwan	taiwan:local_data.dat:召喚魔王。\n透過該按鈕獲得任務後\n可瞬間移動至活動地點。\n請幫幫可憐的基德吧! | lang0:lang0.pak:Teleport you to the Demon Lord and save the kid!
DST_WINTEREVENT_SIDEVIEW_START_TOOLTIP_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:魔王出現了。 | lang0:lang0.pak:The Demon Lord has appeared.
DST_WONDER_MAJIN	2	2	lang0,taiwan	taiwan:local_data.dat:意魔人 | lang0:lang0.pak:Wonder Majin
DST_WORLDMAP_BIND_POPOICON_TOOLTIP	2	2	lang0,taiwan	taiwan:local_data.dat:昏厥時選擇在波波之石復活即可順間移動至已記錄的波波之石。 | lang0:lang0.pak:Current Home Teleport Area
DST_WORLDMAP_BOSSMARK	2	2	lang0,taiwan	taiwan:local_data.dat:BOSS召喚據點 | lang0:lang0.pak:Boss Mark
DST_WORLDMAP_BUS_ROUTE_PAINT	2	2	lang0,taiwan	taiwan:local_data.dat:巴士路線圖 | lang0:lang0.pak:Bus Routes
DST_WORLDMAP_CAN_OPEN_AREA	2	2	lang0,taiwan	taiwan:local_data.dat:無法在此開啟大地圖。 | lang0:lang0.pak:Can't open Worldmap
DST_WORLDMAP_CHECK_BOX_TOOLTIP	2	2	lang0,taiwan	taiwan:local_data.dat:可以開啟關閉情報窗. | lang0:lang0.pak:Turn On/Off
DST_WORLDMAP_CITY_INDEX_ERROR	2	2	lang0,taiwan	taiwan:local_data.dat:城市地圖索引數錯誤。 | lang0:lang0.pak:Wrong Nr.
DST_WORLDMAP_CITY_INFO	2	2	lang0,taiwan	taiwan:local_data.dat:點擊時可查看更清楚的地圖。 | lang0:lang0.pak:Click to View Second Map
DST_WORLDMAP_FRANGFRANG	2	2	lang0,taiwan	taiwan:local_data.dat:法朗沙漠北部 | lang0:lang0.pak:Fran Fran Desert North
DST_WORLDMAP_KARIN	2	2	lang0,taiwan	taiwan:local_data.dat:凱里 | lang0:lang0.pak:Korin
DST_WORLDMAP_MUSH_NORTH	2	2	lang0,taiwan	taiwan:local_data.dat:蘑菇巨石北部 | lang0:lang0.pak:Mushroom Rocks North
DST_WORLDMAP_MUSH_SOUTH	2	2	lang0,taiwan	taiwan:local_data.dat:蘑菇巨石南部 | lang0:lang0.pak:Mushroom Rocks South
DST_WORLDMAP_PORTAL	2	2	lang0,taiwan	taiwan:local_data.dat:瞬間移動地點 | lang0:lang0.pak:Portals
DST_WORLDMAP_PORTAL_NOT_REG	2	2	lang0,taiwan	taiwan:local_data.dat:無法登入的地點. | lang0:lang0.pak:This Portal isn't registered.
DST_WORLDMAP_PORUNGAROCKS	2	2	lang0,taiwan	taiwan:local_data.dat:波路亞巨石北部 | lang0:lang0.pak:Porunga Rocks
DST_WORLDMAP_QUEST_SEARCH_TOOLTIP	2	2	lang0,taiwan	taiwan:local_data.dat:可以收尋任務後觀看情報,或關閉情報顯示. | lang0:lang0.pak:Turn ON/OFF for Quest search
DST_WORLDMAP_RECOMMENDED_LEVEL	2	2	lang0,taiwan	taiwan:local_data.dat:Lv. %d ~ %d | lang0:lang0.pak:Lv. %d ~ %d
DST_WORLDMAP_SEARCH_NOT_QUEST	2	2	lang0,taiwan	taiwan:local_data.dat:無法找到收尋範圍內的任務 NPC. | lang0:lang0.pak:No NPC with Quest found.
DST_WORLDMAP_SEARCH_NPC_DOJO	2	2	lang0,taiwan	taiwan:local_data.dat:流派/道場 | lang0:lang0.pak:Dojo
DST_WORLDMAP_SEARCH_NPC_ITEMBIND	2	2	lang0,taiwan	taiwan:local_data.dat:道具封印販賣機 | lang0:lang0.pak:Vending Machine
DST_WORLDMAP_SEARCH_NPC_MAILBOX	2	2	lang0,taiwan	taiwan:local_data.dat:信箱 | lang0:lang0.pak:Mail Box
DST_WORLDMAP_SEARCH_NPC_NONE	2	2	lang0,taiwan	taiwan:local_data.dat:不顯示 NPC | lang0:lang0.pak:No Search
DST_WORLDMAP_SEARCH_NPC_RANKBATTLE	2	2	lang0,taiwan	taiwan:local_data.dat:排行戰鬥探測器 | lang0:lang0.pak:Ranking Battle
DST_WORLDMAP_SEARCH_NPC_RECEPTION	2	2	lang0,taiwan	taiwan:local_data.dat:武道會獎勵商人 | lang0:lang0.pak:Tenkaichi Budokai
DST_WORLDMAP_SEARCH_NPC_SKILLMASTER	2	2	lang0,taiwan	taiwan:local_data.dat:技能大師 | lang0:lang0.pak:Skill Master
DST_WORLDMAP_SEARCH_NPC_SKYDGN	2	2	lang0,taiwan	taiwan:local_data.dat:SKY副本 | lang0:lang0.pak:Sky Dungeon
DST_WORLDMAP_SEARCH_NPC_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:NPC 情報 | lang0:lang0.pak:NPC Information
DST_WORLDMAP_SHOW_OTHER_GUILD	2	2	lang0,taiwan	taiwan:local_data.dat:顯示對方流派成員 | lang0:lang0.pak:Show Other Guild
DST_WORLDMAP_SHOW_OTHER_GUILD_IN_MINIMAP	2	2	lang0,taiwan	taiwan:local_data.dat:於小地圖中顯示對方流派成員 | lang0:lang0.pak:Other Guild shows on Minimap
DST_WORLDMAP_SHOW_OTHER_GUILD_MEMBER	2	2	lang0,taiwan	taiwan:local_data.dat:對方流派成員 | lang0:lang0.pak:Show Other Guild Member
DST_WORLDMAP_SHOW_OUR_GUILD	2	2	lang0,taiwan	taiwan:local_data.dat:顯示流派成員 | lang0:lang0.pak:Show Guild
DST_WORLDMAP_SHOW_OUR_GUILD_IN_MINIMAP	2	2	lang0,taiwan	taiwan:local_data.dat:於小地圖中顯示流派成員 | lang0:lang0.pak:Guild shows on Minimap
DST_WORLDMAP_SHOW_OUR_GUILD_MEMBER	2	2	lang0,taiwan	taiwan:local_data.dat:流派成員 | lang0:lang0.pak:Show Guild Member
DST_WORLDMAP_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:世界地圖 | lang0:lang0.pak:Worldmap
DST_WORLDMAP_TRANSPARENCY	2	2	lang0,taiwan	taiwan:local_data.dat:透明度 | lang0:lang0.pak:Transparency
DST_WORLDMAP_WESTLAND	2	2	lang0,taiwan	taiwan:local_data.dat:維斯特蘭 | lang0:lang0.pak:Westland
DST_WORLDMAP_WORLD_INDEX_ERROR	2	2	lang0,taiwan	taiwan:local_data.dat:世界地圖索引數錯誤。 | lang0:lang0.pak:Wrong Nr.
DST_WORLDMAP_YAHOI_EAST	2	2	lang0,taiwan	taiwan:local_data.dat:東雅荷 | lang0:lang0.pak:Yahoi East
DST_WORLDMAP_YAHOI_WEST	2	2	lang0,taiwan	taiwan:local_data.dat:西雅荷 | lang0:lang0.pak:Yahoi West
DST_WORLDMAP_ZONE_INDEX_ERROR	2	2	lang0,taiwan	taiwan:local_data.dat:村莊地圖索引數錯誤。 | lang0:lang0.pak:Wrong Nr.
DST_WORLD_CONCEPT_BUDOKAI	2	2	lang0,taiwan	taiwan:local_data.dat:天下第一武道會進行中無法使用。 | lang0:lang0.pak:Budokai is in progress.
DST_WORLD_CONCEPT_CAN_NOT_CHANGE_CHANNEL_IN_THIS_PLACE	2	2	lang0,taiwan	taiwan:local_data.dat:無法於此進行頻道變更。 | lang0:lang0.pak:Can't move channel
DST_WORLD_CONCEPT_CCBD	2	2	lang0,taiwan	taiwan:local_data.dat:CC競技副本進行時無法使用。 | lang0:lang0.pak:Can't use during Dungeon
DST_WORLD_CONCEPT_DOJO_SCRAMBLE	2	2	lang0,taiwan	taiwan:local_data.dat:道場爭奪戰進行中無法使用。 | lang0:lang0.pak:Dojo Scramble
DST_WORLD_CONCEPT_DRAGONBALL_SCRAMBLE	2	2	lang0,taiwan	taiwan:local_data.dat:參與七龍珠爭奪戰的狀態下無法使用。 | lang0:lang0.pak:Dragon Ball Scramble started
DST_WORLD_CONCEPT_FREEBATTLE	2	2	lang0,taiwan	taiwan:local_data.dat:自由對戰進行中無法使用。 | lang0:lang0.pak:You can't leave during battle
DST_WORLD_CONCEPT_FREE_PVP_ZONE	2	2	lang0,taiwan	taiwan:local_data.dat:無法在對戰練習場進行的行動。 | lang0:lang0.pak:PvP Zone
DST_WORLD_CONCEPT_NPC_COMMUNICATION	2	2	lang0,taiwan	taiwan:local_data.dat:與NPC對話中無法使用。 | lang0:lang0.pak:Can't use during NPC.
DST_WORLD_CONCEPT_PARTY_DUNGEON	2	2	lang0,taiwan	taiwan:local_data.dat:極限副本進行中無法使用。 | lang0:lang0.pak:Dungeon Progress
DST_WORLD_CONCEPT_PLAY_DIRECT	2	2	lang0,taiwan	taiwan:local_data.dat:活動進行中無法使用。 | lang0:lang0.pak:Can't proceed during this event.
DST_WORLD_CONCEPT_PLAY_DRAGONBALL	2	2	lang0,taiwan	taiwan:local_data.dat:與神龍對話中無法使用。 | lang0:lang0.pak:Wait till Shenron leaves.
DST_WORLD_CONCEPT_PLAY_PRIVATESHOP	2	2	lang0,taiwan	taiwan:local_data.dat:個人商店開設無法使用。 | lang0:lang0.pak:Can't open the shop
DST_WORLD_CONCEPT_PLAY_PRIVATESHOP_VISITOR	2	2	lang0,taiwan	taiwan:local_data.dat:個人商店使用時無法進行。 | lang0:lang0.pak:Some people may not Use.
DST_WORLD_CONCEPT_RANK_BATTLE	2	2	lang0,taiwan	taiwan:local_data.dat:排名戰進行中無法使用。 | lang0:lang0.pak:Ranked Battle in Progress
DST_WORLD_CONCEPT_TLQ	2	2	lang0,taiwan	taiwan:local_data.dat:無法在此地區使用。 | lang0:lang0.pak:Can't do this in world
DST_WORLD_CONCEPT_TMQ	2	2	lang0,taiwan	taiwan:local_data.dat:時光機任務進行中無法使用。 | lang0:lang0.pak:TMQ in Progress
DST_WORLD_CONCEPT_TRADE	2	2	lang0,taiwan	taiwan:local_data.dat:交易中無法使用。 | lang0:lang0.pak:Can't do while trading
DST_WORLD_CONCEPT_TUTORIAL	2	2	lang0,taiwan	taiwan:local_data.dat:新手教學進行中無法使用。 | lang0:lang0.pak:During tutorial you can't proceed.
DST_WORLD_CONCEPT_WAIT_TRADE	2	2	lang0,taiwan	taiwan:local_data.dat:等待其他玩家交易回應。 | lang0:lang0.pak:Please wait, trade in progress
DST_WORLD_CONCPET_DWC	2	2	lang0,taiwan	taiwan:local_data.dat:DWC 進行中無法使用 | lang0:lang0.pak:Disabled for DWC
DST_WORLD_CONCPET_MASCOTEX_SKILL	2	2	lang0,taiwan	taiwan:local_data.dat:使用寵物技能時無法使用. | lang0:lang0.pak:Not during Pet Skill.
DST_WORLD_CONCPET_REMOTE_BEHAVIOR	2	2	lang0,taiwan	taiwan:local_data.dat:使用遙控功能時，無法進行該功能。 | lang0:lang0.pak:Can't use in this Moment.
DST_WP	2	2	lang0,taiwan	taiwan:local_data.dat:扭蛋點數 | lang0:lang0.pak:WP
DST_WP_ADD_POINT	2	2	lang0,taiwan	taiwan:local_data.dat:獲得 WP %d點數了 | lang0:lang0.pak:Earned %d WP Points.
DST_WP_REFRESH_RESULT	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""10"" color=""f4d762""]通知[/font][font size = ""10"" color=""ffffff""] WP獲得數的最大值為2000.[br]可獲得的WP點數不能超過2000以上.[br] 超過2000之後的WP都會消失.[/font] | lang0:lang0.pak:[align = ""center""][font size = ""10"" color=""f4d762""]Notification[/font][br][br][font size = ""10"" color=""ffffff""]The maximum value of the WP is 2000.[br]You will not be able to obtain more.[br]Beyond points they will be destroyed.[/font]"
DST_YADRAT_MB_GET_ITEM	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]領取道具[/font][br][br][font size = ""10"" color=""269eff""]道具將移動至膠囊盒。[/font][br][br][font size = ""10"" color=""f36a7c""]道具移動後，[br]將無法再次放回亞德拉特倉庫。[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Import Items[/font][br][br][font size = ""10"" color=""269eff""]Move the item to your inventory.[/font][br][br][font size = ""10"" color=""f36a7c""]Can't be undone, are you sure?[/font]"
DST_YADRAT_MB_ITEM_USE_HLS_ITEM_TYPE_ACCOUNT_SHARED_STORE_USE	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]開啟亞德拉特倉庫[/font][br][br][font size = ""10"" color=""269eff""]開啟道具%s。[/font][br][br][font size = ""10"" color=""f36a7c""]此道具為及時使用道具，[br]所以無法在膠囊盒中確認，[br]請從亞德拉特商人那確認新增的[br]共享倉庫選單。[/font][br][br][font size = ""10"" color=""ffffff""]您確定要開啟嗎？[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Enable Shared Warehouse[/font][br][br][font size = ""10"" color=""269eff""]%s[br]to activate.[/font][br][br][font size = ""10"" color=""f36a7c""]If you activate you won't be able to disable.[/font][br][br][font size = ""10"" color=""ef001f""]WARNING:[br]This item will be removed and the bank slot will be made available after clicking [Ok].[/font][br][br][font size = ""10"" color=""ffffff""]Are you sure you want to activate the item?[/font]"
DST_YADRAT_MB_ITEM_USE_HLS_ITEM_TYPE_DEFAULT	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]領取道具[/font][br][br][font size = ""10"" color=""269eff""]道具%s移動到膠囊盒。[/font][br][br][font size = ""10"" color=""f36a7c""]道具移動後，[br]將無法再次放回亞德拉特倉庫。[/font] | lang0:lang0.pak:[align = ""center""]Import Items[br][br]Importing %s.[br][br]You won't be able to move the item back"
DST_YADRAT_MB_ITEM_USE_HLS_ITEM_TYPE_GMT	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]增加1次精神修練時間[/font][br][br][font size = ""10"" color=""269eff""]利用道具%s[br]增加1次精神修練時間回數。[/font][br][br][font size = ""10"" color=""f36a7c""]此道具為及時使用道具，[br]所以無法在膠囊盒中確認，[br]請利用精神修練時間選單進行確認。[/font][br][br][font size = ""10"" color=""ffffff""]您確定要增加嗎？[/font] | lang0:lang0.pak:[align = ""center""]Add 1 Week[br][br]MSG 001 %s"
DST_YADRAT_MB_ITEM_USE_HLS_ITEM_TYPE_PACKAGE	2	2	lang0,taiwan	taiwan:local_data.dat:您要在亞德拉特倉庫中打開套裝嗎? | lang0:lang0.pak:Push package to the guild bank?
DST_YADRAT_MB_ITEM_USE_HLS_ITEM_TYPE_WAGUCOIN	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]領取現金硬幣[/font][br][br][font size = ""10"" color=""269eff""]現金硬幣必須要先領取，[br]才可進行使用。[/font][br][br][font size = ""10"" color=""f36a7c""]此道具為及時使用道具，[br]所以無法在膠囊盒中確認，[br]你可從遊戲商城進行確認。[/font][br][br][font size = ""10"" color=""ffffff""]您確定要領取嗎？[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""] Receive Cash Coins[/font][br][br][font size = ""10"" color=""269eff""]Use to charge your credit.[/font][br][br][font size = ""10"" color=""f36a7c""]After you import it to your[br]inventory you must use it to[br]charge your credit for first.[br]After this you can use in shop.[/font][br][br][font size = ""10"" color=""ffffff""]Are you sure you want to import it?[/font]"
DST_YARDRAT	2	2	lang0,taiwan	taiwan:local_data.dat:亞德拉特倉庫 | lang0:lang0.pak:Storage
DST_YARDRAT_MOVE_SUCCESS	2	2	lang0,taiwan	taiwan:local_data.dat:從亞德拉特倉庫中移動道具。 | lang0:lang0.pak:The Item had been moved.
DST_YARDRAT_TAB_EQUIPMENT	2	2	lang0,taiwan	taiwan:local_data.dat:裝備 | lang0:lang0.pak:Equipment
DST_YARDRAT_TAB_FUNCTIONAL	2	2	lang0,taiwan	taiwan:local_data.dat:功能性 | lang0:lang0.pak:Craft
DST_YARDRAT_TAB_WAITING	2	2	lang0,taiwan	taiwan:local_data.dat:消耗性 | lang0:lang0.pak:Consumables
DST_YARDRAT_USE_SUCCESS	2	2	lang0,taiwan	taiwan:local_data.dat:該道具已正常使用。 | lang0:lang0.pak:Normally Used.
DST_ZENNY	2	2	lang0,taiwan	taiwan:local_data.dat:索尼 | lang0:lang0.pak:Zeni
DST_ZENNY_BTN	2	2	lang0,taiwan	taiwan:local_data.dat:所持金額 | lang0:lang0.pak:Zeni
DST_ZENNY_CAN_NOT_MOVE_TO_TRADECART_NOT_VALID	2	2	lang0,taiwan	taiwan:local_data.dat:尚未開啟交易視窗。 | lang0:lang0.pak:Trade not open.
DWC_FAIL	2	2	lang0,taiwan	taiwan:local_sync_data.dat:Dragon World Championship failed. | lang0:lang0.pak:Dragon World Championship failed.
EVENT_NO_MORE_NEW_CHARACTER_ALLOWED	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]角色创建通知[/font][br][br][font size = ""10"" color= ""f36a7c""]服务器上不能创建新角色[/font]。 | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Character Creation Notice[/font][br][br][font size = ""10"" color=""f36a7c""]No new characters can be created on the server.[/font]"
EVENT_OFF_CONTENTS_USED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:内容不可用。 | lang0:lang0.pak:Content Unavailable.
EVENT_YOU_ALREADY_HAVE_CHARACTER	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]角色创建通知[/font][br][br][font size = ""10"" color= ""f36a7c""]你不能创建任何额外的角色，因为你有太多的角色。[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Character Creation Notice[/font][br][br][font size = ""10"" color=""f36a7c""]You can't create any additional characters because you have too many.[/font]"
GAME_ANOTHER_SKILL_CANT_CAST_NOW	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你已经在施展另一个技能。 | lang0:lang0.pak:You are already casting another skill.
GAME_BANK_ALREADY_EXIST	2	2	lang0,taiwan	taiwan:local_sync_data.dat:银行已经存在。 | lang0:lang0.pak:Bank already exists.
GAME_BANK_NOT_READY	2	2	lang0,taiwan	taiwan:local_sync_data.dat:仓库未准备好 | lang0:lang0.pak:Wrong State
GAME_BATTLE_DUNGEON_FAIL	2	2	lang0,taiwan	taiwan:local_sync_data.dat:CC战役失败。 | lang0:lang0.pak:CC Battle failed.
GAME_BATTLE_DUNGEON_FAIL_STATE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:CC战斗失败。 | lang0:lang0.pak:CC Battled failed.
GAME_BATTLE_DUNGEON_NOT_EXIST_MESSAGE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:信息已过期。 | lang0:lang0.pak:Message has expired.
GAME_BATTLE_DUNGEON_NOT_IN_RANGE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:玩家不在范围内。 | lang0:lang0.pak:Player are not in range.
GAME_BATTLE_DUNGEON_NOT_READY_ALL	2	2	lang0,taiwan	taiwan:local_sync_data.dat:不是所有的玩家都准备好了。 | lang0:lang0.pak:Not all players are ready.
GAME_BATTLE_DUNGEON_NOT_SAME_MEMBER	2	2	lang0,taiwan	taiwan:local_sync_data.dat:不是同一个成员。 | lang0:lang0.pak:Not the same party member.
GAME_BATTLE_DUNGEON_SUCCESS	2	2	lang0,taiwan	taiwan:local_sync_data.dat:CC战斗地牢成功 | lang0:lang0.pak:CC Battle Dungeon Success
GAME_BLOCK_ATTACK_NOW	2	2	lang0,taiwan	taiwan:local_sync_data.dat:现在不能阻挡攻击。 | lang0:lang0.pak:Can't block attack now.
GAME_BUDOKAI_CAN_NOT_TELEPORT_JUNIOR	2	2	lang0,taiwan	taiwan:local_sync_data.dat:无法参加青少年竞赛。 | lang0:lang0.pak:Unable to participate in Junior Competition.
GAME_BUDOKAI_CHARACTER_ALREADY_JOIN	2	2	lang0,taiwan	taiwan:local_sync_data.dat:玩家已经加入 | lang0:lang0.pak:Player already joined
GAME_BUDOKAI_CHARACTER_NOT_JOINED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:不申请竞争。 | lang0:lang0.pak:Not Applying for Competition.
GAME_BUDOKAI_INVALID_TEAM_NAME	2	2	lang0,taiwan	taiwan:local_sync_data.dat:无效的团队名称。 | lang0:lang0.pak:Invalid Team Name.
GAME_BUDOKAI_MEMBER_ALREADY_JOINED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:玩家已经加入。 | lang0:lang0.pak:Player already joined.
GAME_BUDOKAI_NEED_MORE_MEMBER	2	2	lang0,taiwan	taiwan:local_sync_data.dat:没有足够的团队成员。 | lang0:lang0.pak:Not enough Team Members.
GAME_BUDOKAI_NOT_MATCH_PLAYING	2	2	lang0,taiwan	taiwan:local_sync_data.dat:没有发现对手。 | lang0:lang0.pak:No opponents found.
GAME_BUDOKAI_NOT_MATCH_WORLD	2	2	lang0,taiwan	taiwan:local_sync_data.dat:不是战斗区。 | lang0:lang0.pak:Not a Battle area.
GAME_BUDOKAI_NOT_OPENED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:Budokai并没有开放。 | lang0:lang0.pak:Budokai isn't open.
GAME_BUDOKAI_NOT_REGISTER_PERIOD	2	2	lang0,taiwan	taiwan:local_sync_data.dat:注册期不活跃。 | lang0:lang0.pak:The registration period isn't active.
GAME_BUDOKAI_OVER_COUNT	2	2	lang0,taiwan	taiwan:local_sync_data.dat:参与人数已满。 | lang0:lang0.pak:The number of participants is full.
GAME_BUDOKAI_QUERY_FAIL_EXIST_MATCH_INDEX	2	2	lang0,taiwan	taiwan:local_sync_data.dat:数据已经存在。 | lang0:lang0.pak:Data already exists.
GAME_BUDOKAI_QUERY_FAIL_INSERT_FAIL	2	2	lang0,taiwan	taiwan:local_sync_data.dat:查询插入失败。 | lang0:lang0.pak:Query Insert Fail.
GAME_BUDOKAI_TOO_LONG_TEAM_NAME	2	2	lang0,taiwan	taiwan:local_sync_data.dat:团队名称太长了。 | lang0:lang0.pak:Team Name is too long.
GAME_BUDOKAI_TOO_SHORT_TEAM_NAME	2	2	lang0,taiwan	taiwan:local_sync_data.dat:队名太短。 | lang0:lang0.pak:Team Name is too short.
GAME_BUDOKAI_YOU_ARE_NOT_A_TEAM_LEADER	2	2	lang0,taiwan	taiwan:local_sync_data.dat:只为队伍的领导。 | lang0:lang0.pak:Only for Party Leader.
GAME_BUILDING_VERSION_IS_NOT_CJI_KOR	2	2	lang0,taiwan	taiwan:local_sync_data.dat:错误的游戏版本。 | lang0:lang0.pak:Wrong Game Version.
GAME_CANNOT_CONNECT_DUE_TO_INVAlID_CHARACTER	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]频道[/font][br][br][font size = ""10"" color= ""f36a7c""]请改变频道。 [/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Channel[/font][br][br][font size = ""10"" color=""f36a7c""]Change the Channel please.[/font]"
GAME_CANNOT_CONNECT_DUE_TO_TIMEOUT	2	2	lang0,taiwan	taiwan:local_sync_data.dat:连接超时。 | lang0:lang0.pak:Connection timeout.
GAME_CANNOT_CONNECT_TARGET_CHANNEL_FULL	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]频道[/font][br][font size = ""10"" color= ""f36a7c""]频道已满，请稍后尝试[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Channel[/font][br][br][font size = ""10"" color=""f36a7c""]Channel is full, please try it later.[/font]"
GAME_CANNOT_TOGGLE_AURA_WITH_KAIOKEN	2	2	lang0,taiwan	taiwan:local_sync_data.dat:Cannot toggle aura while Kaioken Boost is active. | lang0:lang0.pak:Cannot toggle aura while Kaioken Boost is active.
GAME_CANNOT_TRADE_NO_BAGSLOT	2	2	lang0,taiwan	taiwan:local_sync_data.dat:不能交易，没有足够的空间。 | lang0:lang0.pak:Can't trade, not enough space.
GAME_CANNOT_VISIT_INVALID_AREA	2	2	lang0,taiwan	taiwan:local_sync_data.dat:区域错误。 | lang0:lang0.pak:Area error.
GAME_CANNOT_VISIT_SELF	2	2	lang0,taiwan	taiwan:local_sync_data.dat:无法传送给自己。 | lang0:lang0.pak:Unable to teleport to yourself.
GAME_CANT_DO_THAT_TO_FREE_PVP_ZONE_TARGET	2	2	lang0,taiwan	taiwan:local_sync_data.dat:在战斗中不能使用。 | lang0:lang0.pak:Can't use during a battle.
GAME_CAN_BE_CAST_ONLY_ON_PLAYER	2	2	lang0,taiwan	taiwan:local_sync_data.dat:只能对一个玩家施放。 | lang0:lang0.pak:Can only be cast on a player.
GAME_CAN_NOT_TELEPORT	2	2	lang0,taiwan	taiwan:local_sync_data.dat:无法传送。 | lang0:lang0.pak:Unable to teleport.
GAME_CAN_NOT_TELEPORT_THIS_STATE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:在当前状态下无法传送 | lang0:lang0.pak:Unable to teleport in current state
GAME_CASHITEM_CANT_MOVE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:不能移动现金道具。 | lang0:lang0.pak:Can't move cash item.
GAME_CASHITEM_NOT_FOUND	2	2	lang0,taiwan	taiwan:local_sync_data.dat:找不到现金道具。 | lang0:lang0.pak:Can't find cash item.
GAME_CASHITEM_NOT_LOADED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:加载道具未完成。 | lang0:lang0.pak:Loading items not completed.
GAME_CHARACTER_FAIL_BY_BUDOKAI	2	2	lang0,taiwan	taiwan:local_sync_data.dat:天一武道会不能用。 | lang0:lang0.pak:Check the Zenni or Requirements
GAME_CHARACTER_FAIL_BY_GUILD	2	2	lang0,taiwan	taiwan:local_sync_data.dat:参与失败（流派）。 | lang0:lang0.pak:Participation failed (Guild).
